Sample no,sin(x),Inclinometer Y,Inclinometer Y (-256, 256)
153,-0.89,247,-9,
154,-0.86,246,-10,
155,-0.81,246,-10,
156,-0.76,246,-10,
157,-0.71,246,-10,
158,-0.65,246,-10,
159,-0.59,246,-10,
160,-0.52,246,-10,
161,-0.45,246,-10,
162,-0.38,246,-10,
163,-0.3,247,-9,
164,-0.22,247,-9,
165,-0.14,247,-9,
166,-0.06,247,-9,
167,0.01,247,-9,
168,0.09,247,-9,
169,0.17,247,-9,
170,0.25,247,-9,
171,0.32,247,-9,
172,0.4,248,-8,
173,0.47,248,-8,
174,0.54,248,-8,
175,0.6,248,-8,
176,0.66,248,-8,
177,0.72,249,-7,
178,0.77,249,-7,
179,0.82,249,-7,
180,0.86,249,-7,
181,0.9,250,-6,
182,0.93,250,-6,
183,0.96,250,-6,
184,0.98,250,-6,
185,0.99,251,-5,
186,1,251,-5,
187,1,1,1,
188,1,1,1,
189,0.99,1,1,
190,0.97,1,1,
191,0.95,1,1,
192,0.92,2,2,
193,0.89,2,2,
194,0.85,2,2,
195,0.81,2,2,
196,0.76,2,2,
197,0.71,2,2,
198,0.65,1,1,
199,0.59,1,1,
200,0.53,1,1,
201,0.46,1,1,
202,0.39,1,1,
203,0.32,1,1,
204,0.24,1,1,
205,0.16,1,1,
206,0.09,1,1,
207,0.01,0,0,
208,-0.07,0,0,
209,-0.15,0,0,
210,-0.22,0,0,
211,-0.3,0,0,
212,-0.37,0,0,
213,-0.45,0,0,
214,-0.52,0,0,
215,-0.58,0,0,
216,-0.64,0,0,
217,-0.7,0,0,
218,-0.76,0,0,
219,-0.8,255,-1,
220,-0.85,255,-1,
221,-0.89,255,-1,
222,-0.92,255,-1,
223,-0.95,255,-1,
224,-0.97,255,-1,
225,-0.99,254,-2,
226,-1,254,-2,
227,-1,254,-2,
228,-1,254,-2,
229,-0.98,254,-2,
230,-0.97,254,-2,
231,-0.94,253,-3,
232,-0.91,253,-3,
233,-0.88,253,-3,
234,-0.84,253,-3,
235,-0.79,253,-3,
236,-0.74,253,-3,
237,-0.68,253,-3,
238,-0.62,253,-3,
239,-0.55,253,-3,
240,-0.48,253,-3,
241,-0.41,253,-3,
242,-0.34,253,-3,
243,-0.26,253,-3,
244,-0.18,253,-3,
245,-0.1,253,-3,
246,-0.02,253,-3,
247,0.06,253,-3,
248,0.14,253,-3,
249,0.22,253,-3,
250,0.3,253,-3,
251,0.37,253,-3,
252,0.45,253,-3,
253,0.52,253,-3,
254,0.58,253,-3,
255,0.65,253,-3,
256,0.71,253,-3,
257,0.76,253,-3,
258,0.81,254,-2,
259,0.85,254,-2,
260,0.89,254,-2,
261,0.93,254,-2,
262,0.95,254,-2,
263,0.97,254,-2,
264,0.99,254,-2,
265,1,254,-2,
266,1,255,-1,
267,1,255,-1,
268,0.98,255,-1,
269,0.97,255,-1,
270,0.94,255,-1,
271,0.92,255,-1,
272,0.88,255,-1,
273,0.84,255,-1,
274,0.79,0,0,
275,0.74,0,0,
276,0.69,0,0,
277,0.63,0,0,
278,0.57,0,0,
279,0.5,0,0,
280,0.43,255,-1,
281,0.36,255,-1,
282,0.28,255,-1,
283,0.21,255,-1,
284,0.13,255,-1,
285,0.05,255,-1,
286,-0.03,255,-1,
287,-0.11,254,-2,
288,-0.19,254,-2,
289,-0.27,254,-2,
290,-0.35,254,-2,
291,-0.42,253,-3,
292,-0.5,253,-3,
293,-0.56,253,-3,
294,-0.63,253,-3,
295,-0.69,253,-3,
296,-0.75,253,-3,
297,-0.8,253,-3,
298,-0.84,253,-3,
299,-0.88,253,-3,
300,-0.92,253,-3,
301,-0.95,253,-3,
302,-0.97,253,-3,
303,-0.99,253,-3,
304,-1,253,-3,
305,-1,253,-3,
306,-1,253,-3,
307,-0.99,253,-3,
308,-0.97,253,-3,
309,-0.95,253,-3,
310,-0.92,253,-3,
311,-0.88,253,-3,
312,-0.84,253,-3,
313,-0.8,253,-3,
314,-0.74,253,-3,
315,-0.69,253,-3,
316,-0.63,253,-3,
317,-0.56,253,-3,
318,-0.49,253,-3,
319,-0.42,253,-3,
320,-0.35,253,-3,
321,-0.27,253,-3,
322,-0.19,253,-3,
323,-0.11,253,-3,
324,-0.03,253,-3,
325,0.05,253,-3,
326,0.13,253,-3,
327,0.21,253,-3,
328,0.29,253,-3,
329,0.36,253,-3,
330,0.44,253,-3,
331,0.51,253,-3,
332,0.57,253,-3,
333,0.64,253,-3,
334,0.7,253,-3,
335,0.75,253,-3,
336,0.8,253,-3,
337,0.85,253,-3,
338,0.89,253,-3,
339,0.92,253,-3,
340,0.95,253,-3,
341,0.97,253,-3,
342,0.99,253,-3,
343,1,253,-3,
344,1,253,-3,
345,1,253,-3,
346,0.99,253,-3,
347,0.97,253,-3,
348,0.95,253,-3,
349,0.92,253,-3,
350,0.89,253,-3,
351,0.85,253,-3,
352,0.8,253,-3,
353,0.75,253,-3,
354,0.7,253,-3,
355,0.64,253,-3,
356,0.57,253,-3,
357,0.5,253,-3,
358,0.43,253,-3,
359,0.36,253,-3,
360,0.28,253,-3,
361,0.21,253,-3,
362,0.13,253,-3,
363,0.05,253,-3,
364,-0.03,253,-3,
365,-0.11,253,-3,
366,-0.19,253,-3,
367,-0.27,253,-3,
368,-0.35,253,-3,
369,-0.42,253,-3,
370,-0.49,253,-3,
371,-0.56,253,-3,
372,-0.63,253,-3,
373,-0.69,253,-3,
374,-0.75,253,-3,
375,-0.8,253,-3,
376,-0.84,253,-3,
377,-0.88,253,-3,
378,-0.92,253,-3,
379,-0.95,253,-3,
380,-0.97,253,-3,
381,-0.99,253,-3,
382,-1,253,-3,
383,-1,253,-3,
384,-1,253,-3,
385,-0.99,253,-3,
386,-0.97,253,-3,
387,-0.95,253,-3,
388,-0.92,253,-3,
389,-0.88,253,-3,
390,-0.84,253,-3,
391,-0.8,253,-3,
392,-0.75,253,-3,
393,-0.69,253,-3,
394,-0.63,253,-3,
395,-0.56,253,-3,
396,-0.49,253,-3,
397,-0.42,253,-3,
398,-0.35,253,-3,
399,-0.27,253,-3,
400,-0.19,253,-3,
401,-0.11,253,-3,
402,-0.03,253,-3,
403,0.05,253,-3,
404,0.13,253,-3,
405,0.21,253,-3,
406,0.29,253,-3,
407,0.36,253,-3,
408,0.44,253,-3,
409,0.51,253,-3,
410,0.57,253,-3,
411,0.64,253,-3,
412,0.7,253,-3,
413,0.75,253,-3,
414,0.8,253,-3,
415,0.85,253,-3,
416,0.89,253,-3,
417,0.92,253,-3,
418,0.95,253,-3,
419,0.97,253,-3,
420,0.99,253,-3,
421,1,253,-3,
422,1,253,-3,
423,1,253,-3,
424,0.99,253,-3,
425,0.97,253,-3,
426,0.95,253,-3,
427,0.92,253,-3,
428,0.89,253,-3,
429,0.85,253,-3,
430,0.8,253,-3,
431,0.75,253,-3,
432,0.7,253,-3,
433,0.64,253,-3,
434,0.57,253,-3,
435,0.5,253,-3,
436,0.43,253,-3,
437,0.36,253,-3,
438,0.28,253,-3,
439,0.21,253,-3,
440,0.13,253,-3,
441,0.05,253,-3,
442,-0.03,253,-3,
443,-0.11,251,-5,
444,-0.19,251,-5,
445,-0.26,251,-5,
446,-0.34,251,-5,
447,-0.41,251,-5,
448,-0.48,251,-5,
449,-0.55,251,-5,
450,-0.61,251,-5,
451,-0.67,251,-5,
452,-0.73,251,-5,
453,-0.78,251,-5,
454,-0.82,251,-5,
455,-0.87,251,-5,
456,-0.9,251,-5,
457,-0.93,251,-5,
458,-0.96,251,-5,
459,-0.98,251,-5,
460,-0.99,251,-5,
461,-1,251,-5,
462,-1,251,-5,
463,-1,251,-5,
464,-0.98,251,-5,
465,-0.97,250,-6,
466,-0.94,250,-6,
467,-0.92,250,-6,
468,-0.88,250,-6,
469,-0.84,250,-6,
470,-0.8,250,-6,
471,-0.75,251,-5,
472,-0.7,251,-5,
473,-0.64,251,-5,
474,-0.58,251,-5,
475,-0.51,251,-5,
476,-0.44,250,-6,
477,-0.37,250,-6,
478,-0.3,250,-6,
479,-0.22,250,-6,
480,-0.15,251,-5,
481,-0.07,251,-5,
482,0.01,251,-5,
483,0.09,251,-5,
484,0.16,251,-5,
485,0.24,251,-5,
486,0.31,251,-5,
487,0.38,251,-5,
488,0.45,251,-5,
489,0.52,251,-5,
490,0.58,251,-5,
491,0.64,252,-4,
492,0.7,252,-4,
493,0.75,252,-4,
494,0.8,252,-4,
495,0.84,252,-4,
496,0.88,252,-4,
497,0.92,252,-4,
498,0.95,252,-4,
499,0.97,252,-4,
500,0.98,253,-3,
501,1,253,-3,
502,1,253,-3,
503,1,253,-3,
504,0.99,253,-3,
505,0.98,253,-3,
506,0.96,253,-3,
507,0.93,253,-3,
508,0.9,253,-3,
509,0.86,253,-3,
510,0.82,254,-2,
511,0.77,254,-2,
512,0.72,254,-2,
513,0.66,254,-2,
514,0.6,253,-3,
515,0.54,253,-3,
516,0.47,253,-3,
517,0.4,253,-3,
518,0.33,253,-3,
519,0.25,253,-3,
520,0.18,253,-3,
521,0.1,253,-3,
522,0.02,252,-4,
523,-0.06,252,-4,
524,-0.13,252,-4,
525,-0.21,252,-4,
526,-0.29,251,-5,
527,-0.36,251,-5,
528,-0.44,251,-5,
529,-0.5,251,-5,
530,-0.57,250,-6,
531,-0.63,250,-6,
532,-0.69,250,-6,
533,-0.75,250,-6,
534,-0.8,250,-6,
535,-0.84,250,-6,
536,-0.88,249,-7,
537,-0.92,249,-7,
538,-0.95,249,-7,
539,-0.97,249,-7,
540,-0.98,249,-7,
541,-1,248,-8,
542,-1,248,-8,
543,-1,248,-8,
544,-0.99,248,-8,
545,-0.98,248,-8,
546,-0.96,248,-8,
547,-0.93,247,-9,
548,-0.9,247,-9,
549,-0.86,247,-9,
550,-0.82,247,-9,
551,-0.77,247,-9,
552,-0.72,247,-9,
553,-0.66,247,-9,
554,-0.6,247,-9,
555,-0.53,247,-9,
556,-0.46,247,-9,
557,-0.39,247,-9,
558,-0.32,248,-8,
559,-0.24,248,-8,
560,-0.17,248,-8,
561,-0.09,248,-8,
562,-0.01,249,-7,
563,0.07,249,-7,
564,0.15,249,-7,
565,0.22,250,-6,
566,0.3,250,-6,
567,0.37,250,-6,
568,0.44,250,-6,
569,0.51,251,-5,
570,0.58,251,-5,
571,0.64,252,-4,
572,0.7,252,-4,
573,0.75,252,-4,
574,0.8,253,-3,
575,0.84,253,-3,
576,0.88,253,-3,
577,0.92,253,-3,
578,0.94,254,-2,
579,0.97,254,-2,
580,0.98,254,-2,
581,1,254,-2,
582,1,254,-2,
583,1,254,-2,
584,0.99,254,-2,
585,0.98,254,-2,
586,0.96,254,-2,
587,0.93,254,-2,
588,0.9,254,-2,
589,0.87,254,-2,
590,0.82,254,-2,
591,0.78,254,-2,
592,0.73,254,-2,
593,0.67,253,-3,
594,0.61,253,-3,
595,0.55,253,-3,
596,0.48,253,-3,
597,0.41,253,-3,
598,0.34,252,-4,
599,0.27,252,-4,
600,0.19,252,-4,
601,0.11,252,-4,
602,0.03,252,-4,
603,-0.04,252,-4,
604,-0.12,251,-5,
605,-0.2,251,-5,
606,-0.28,251,-5,
607,-0.35,251,-5,
608,-0.42,251,-5,
609,-0.49,250,-6,
610,-0.56,250,-6,
611,-0.62,250,-6,
612,-0.68,250,-6,
613,-0.74,250,-6,
614,-0.79,250,-6,
615,-0.84,250,-6,
616,-0.88,250,-6,
617,-0.91,249,-7,
618,-0.94,249,-7,
619,-0.96,249,-7,
620,-0.98,249,-7,
621,-0.99,249,-7,
622,-1,249,-7,
623,-1,249,-7,
624,-0.99,249,-7,
625,-0.98,249,-7,
626,-0.96,249,-7,
627,-0.93,249,-7,
628,-0.9,248,-8,
629,-0.87,248,-8,
630,-0.82,248,-8,
631,-0.78,248,-8,
632,-0.73,248,-8,
633,-0.67,248,-8,
634,-0.61,248,-8,
635,-0.54,249,-7,
636,-0.48,249,-7,
637,-0.41,249,-7,
638,-0.33,249,-7,
639,-0.26,249,-7,
640,-0.18,249,-7,
641,-0.1,249,-7,
642,-0.02,250,-6,
643,0.06,250,-6,
644,0.13,250,-6,
645,0.21,250,-6,
646,0.29,250,-6,
647,0.36,250,-6,
648,0.43,250,-6,
649,0.5,251,-5,
650,0.57,251,-5,
651,0.63,251,-5,
652,0.69,251,-5,
653,0.74,251,-5,
654,0.79,251,-5,
655,0.84,251,-5,
656,0.88,251,-5,
657,0.91,251,-5,
658,0.94,251,-5,
659,0.96,251,-5,
660,0.98,251,-5,
661,0.99,251,-5,
662,1,251,-5,
663,1,251,-5,
664,0.99,251,-5,
665,0.98,252,-4,
666,0.96,252,-4,
667,0.94,252,-4,
668,0.91,252,-4,
669,0.87,252,-4,
670,0.83,253,-3,
671,0.79,253,-3,
672,0.74,253,-3,
673,0.68,253,-3,
674,0.62,254,-2,
675,0.56,254,-2,
676,0.49,254,-2,
677,0.42,254,-2,
678,0.35,255,-1,
679,0.28,255,-1,
680,0.2,255,-1,
681,0.12,255,-1,
682,0.05,255,-1,
683,-0.03,255,-1,
684,-0.11,255,-1,
685,-0.19,255,-1,
686,-0.26,255,-1,
687,-0.34,255,-1,
688,-0.41,255,-1,
689,-0.48,255,-1,
690,-0.55,255,-1,
691,-0.61,255,-1,
692,-0.67,254,-2,
693,-0.73,254,-2,
694,-0.78,253,-3,
695,-0.83,253,-3,
696,-0.87,253,-3,
697,-0.91,252,-4,
698,-0.94,251,-5,
699,-0.96,251,-5,
700,-0.98,250,-6,
701,-0.99,250,-6,
702,-1,249,-7,
703,-1,249,-7,
704,-0.99,248,-8,
705,-0.98,247,-9,
706,-0.96,247,-9,
707,-0.94,247,-9,
708,-0.91,246,-10,
709,-0.87,246,-10,
710,-0.83,245,-11,
711,-0.79,245,-11,
712,-0.73,245,-11,
713,-0.68,244,-12,
714,-0.62,244,-12,
715,-0.55,244,-12,
716,-0.49,244,-12,
717,-0.42,244,-12,
718,-0.34,244,-12,
719,-0.27,244,-12,
720,-0.19,244,-12,
721,-0.11,244,-12,
722,-0.04,244,-12,
723,0.04,244,-12,
724,0.12,244,-12,
725,0.2,245,-11,
726,0.27,245,-11,
727,0.35,245,-11,
728,0.42,246,-10,
729,0.49,246,-10,
730,0.56,247,-9,
731,0.62,247,-9,
732,0.68,248,-8,
733,0.73,249,-7,
734,0.78,249,-7,
735,0.83,250,-6,
736,0.87,251,-5,
737,0.91,252,-4,
738,0.94,252,-4,
739,0.96,253,-3,
740,0.98,253,-3,
741,0.99,254,-2,
742,1,255,-1,
743,1,255,-1,
744,0.99,0,0,
745,0.98,0,0,
746,0.97,0,0,
747,0.94,0,0,
748,0.92,0,0,
749,0.88,1,1,
750,0.85,1,1,
751,0.8,1,1,
752,0.76,1,1,
753,0.7,1,1,
754,0.65,0,0,
755,0.59,0,0,
756,0.53,0,0,
757,0.46,0,0,
758,0.39,0,0,
759,0.32,0,0,
760,0.25,255,-1,
761,0.17,254,-2,
762,0.1,254,-2,
763,0.02,253,-3,
764,-0.06,252,-4,
765,-0.14,252,-4,
766,-0.22,251,-5,
767,-0.29,251,-5,
768,-0.37,250,-6,
769,-0.44,249,-7,
770,-0.51,249,-7,
771,-0.57,249,-7,
772,-0.64,249,-7,
773,-0.7,249,-7,
774,-0.75,249,-7,
775,-0.8,249,-7,
776,-0.85,249,-7,
777,-0.88,249,-7,
778,-0.92,249,-7,
779,-0.95,249,-7,
780,-0.97,249,-7,
781,-0.99,249,-7,
782,-1,249,-7,
783,-1,249,-7,
784,-1,249,-7,
785,-0.99,249,-7,
786,-0.97,249,-7,
787,-0.95,249,-7,
788,-0.93,249,-7,
789,-0.9,249,-7,
790,-0.86,249,-7,
791,-0.81,249,-7,
792,-0.77,249,-7,
793,-0.71,249,-7,
794,-0.66,249,-7,
795,-0.59,249,-7,
796,-0.53,249,-7,
797,-0.46,249,-7,
798,-0.39,249,-7,
799,-0.32,249,-7,
800,-0.24,249,-7,
801,-0.16,249,-7,
802,-0.08,249,-7,
803,-0.01,249,-7,
804,0.07,249,-7,
805,0.15,249,-7,
806,0.23,249,-7,
807,0.3,249,-7,
808,0.37,249,-7,
809,0.45,249,-7,
810,0.51,249,-7,
811,0.58,249,-7,
812,0.64,249,-7,
813,0.7,249,-7,
814,0.75,249,-7,
815,0.8,249,-7,
816,0.85,249,-7,
817,0.88,249,-7,
818,0.92,249,-7,
819,0.95,249,-7,
820,0.97,249,-7,
821,0.98,249,-7,
822,1,249,-7,
823,1,249,-7,
824,1,249,-7,
825,0.99,249,-7,
826,0.98,249,-7,
827,0.96,249,-7,
828,0.93,249,-7,
829,0.9,249,-7,
830,0.87,249,-7,
831,0.82,249,-7,
832,0.78,249,-7,
833,0.73,249,-7,
834,0.67,249,-7,
835,0.61,249,-7,
836,0.55,249,-7,
837,0.48,249,-7,
838,0.41,249,-7,
839,0.34,249,-7,
840,0.26,249,-7,
841,0.19,249,-7,
842,0.11,249,-7,
843,0.03,249,-7,
844,-0.04,249,-7,
845,-0.12,249,-7,
846,-0.2,249,-7,
847,-0.28,249,-7,
848,-0.35,249,-7,
849,-0.42,249,-7,
850,-0.49,249,-7,
851,-0.56,249,-7,
852,-0.63,249,-7,
853,-0.68,249,-7,
854,-0.74,249,-7,
855,-0.79,249,-7,
856,-0.84,249,-7,
857,-0.88,249,-7,
858,-0.91,249,-7,
859,-0.94,249,-7,
860,-0.97,249,-7,
861,-0.98,249,-7,
862,-0.99,249,-7,
863,-1,249,-7,
864,-1,249,-7,
865,-0.99,249,-7,
866,-0.98,249,-7,
867,-0.96,249,-7,
868,-0.93,249,-7,
869,-0.9,249,-7,
870,-0.87,249,-7,
871,-0.82,249,-7,
872,-0.78,249,-7,
873,-0.72,249,-7,
874,-0.67,249,-7,
875,-0.61,249,-7,
876,-0.54,249,-7,
877,-0.47,249,-7,
878,-0.4,249,-7,
879,-0.33,249,-7,
880,-0.26,249,-7,
881,-0.18,249,-7,
882,-0.1,249,-7,
883,-0.02,249,-7,
884,0.06,249,-7,
885,0.13,249,-7,
886,0.21,249,-7,
887,0.29,249,-7,
888,0.36,249,-7,
889,0.43,249,-7,
890,0.5,249,-7,
891,0.57,249,-7,
892,0.63,249,-7,
893,0.69,249,-7,
894,0.74,249,-7,
895,0.79,249,-7,
896,0.84,249,-7,
897,0.88,249,-7,
898,0.91,249,-7,
899,0.94,249,-7,
900,0.96,249,-7,
901,0.98,249,-7,
902,0.99,249,-7,
903,1,249,-7,
904,1,249,-7,
905,0.99,249,-7,
906,0.98,249,-7,
907,0.96,249,-7,
908,0.94,249,-7,
909,0.91,249,-7,
910,0.87,249,-7,
911,0.83,249,-7,
912,0.79,249,-7,
913,0.74,249,-7,
914,0.68,249,-7,
915,0.62,249,-7,
916,0.56,249,-7,
917,0.49,249,-7,
918,0.42,249,-7,
919,0.35,0,0,
920,0.28,0,0,
921,0.2,0,0,
922,0.13,0,0,
923,0.05,0,0,
924,-0.03,0,0,
925,-0.1,0,0,
926,-0.18,0,0,
927,-0.26,0,0,
928,-0.33,0,0,
929,-0.4,0,0,
930,-0.47,0,0,
931,-0.54,255,-1,
932,-0.61,255,-1,
933,-0.67,255,-1,
934,-0.72,254,-2,
935,-0.77,254,-2,
936,-0.82,254,-2,
937,-0.86,253,-3,
938,-0.9,253,-3,
939,-0.93,253,-3,
940,-0.96,252,-4,
941,-0.98,252,-4,
942,-0.99,252,-4,
943,-1,252,-4,
944,-1,251,-5,
945,-1,251,-5,
946,-0.99,251,-5,
947,-0.97,251,-5,
948,-0.95,251,-5,
949,-0.92,251,-5,
950,-0.89,251,-5,
951,-0.85,251,-5,
952,-0.8,251,-5,
953,-0.76,251,-5,
954,-0.7,251,-5,
955,-0.64,251,-5,
956,-0.58,251,-5,
957,-0.52,252,-4,
958,-0.45,252,-4,
959,-0.38,252,-4,
960,-0.31,252,-4,
961,-0.23,252,-4,
962,-0.15,252,-4,
963,-0.08,253,-3,
964,0,253,-3,
965,0.08,253,-3,
966,0.15,253,-3,
967,0.23,254,-2,
968,0.3,254,-2,
969,0.37,254,-2,
970,0.44,255,-1,
971,0.51,255,-1,
972,0.58,255,-1,
973,0.64,255,-1,
974,0.69,0,0,
975,0.75,0,0,
976,0.79,0,0,
977,0.84,0,0,
978,0.87,0,0,
979,0.91,0,0,
980,0.94,0,0,
981,0.96,0,0,
982,0.98,0,0,
983,0.99,0,0,
984,1,0,0,
985,1,0,0,
986,1,0,0,
987,0.99,0,0,
988,0.97,0,0,
989,0.95,0,0,
990,0.93,0,0,
991,0.9,0,0,
992,0.86,0,0,
993,0.82,0,0,
994,0.77,0,0,
995,0.72,0,0,
996,0.67,0,0,
997,0.61,0,0,
998,0.55,0,0,
999,0.49,0,0,
1000,0.42,0,0,
1001,0.36,0,0,
1002,0.29,0,0,
1003,0.21,0,0,
1004,0.14,0,0,
1005,0.07,0,0,
1006,-0.01,0,0,
1007,-0.08,0,0,
1008,-0.16,0,0,
1009,-0.23,0,0,
1010,-0.3,0,0,
1011,-0.38,0,0,
1012,-0.44,0,0,
1013,-0.51,0,0,
1014,-0.57,0,0,
1015,-0.63,0,0,
1016,-0.69,0,0,
1017,-0.74,0,0,
1018,-0.79,0,0,
1019,-0.84,0,0,
1020,-0.87,0,0,
1021,-0.91,0,0,
1022,-0.94,0,0,
1023,-0.96,0,0,
1024,-0.98,0,0,
1025,-0.99,0,0,
1026,-1,0,0,
1027,-1,0,0,
1028,-1,0,0,
1029,-0.99,0,0,
1030,-0.97,0,0,
1031,-0.95,0,0,
1032,-0.92,0,0,
1033,-0.89,0,0,
1034,-0.85,0,0,
1035,-0.81,0,0,
1036,-0.77,0,0,
1037,-0.71,0,0,
1038,-0.66,0,0,
1039,-0.6,0,0,
1040,-0.54,0,0,
1041,-0.47,0,0,
1042,-0.41,0,0,
1043,-0.34,0,0,
1044,-0.27,0,0,
1045,-0.19,0,0,
1046,-0.12,0,0,
1047,-0.04,0,0,
1048,0.03,0,0,
1049,0.11,0,0,
1050,0.18,0,0,
1051,0.25,0,0,
1052,0.33,0,0,
1053,0.39,0,0,
1054,0.46,0,0,
1055,0.53,0,0,
1056,0.59,0,0,
1057,0.65,0,0,
1058,0.7,0,0,
1059,0.75,0,0,
1060,0.8,0,0,
1061,0.84,0,0,
1062,0.88,0,0,
1063,0.91,0,0,
1064,0.94,0,0,
1065,0.96,0,0,
1066,0.98,0,0,
1067,0.99,0,0,
1068,1,0,0,
1069,1,0,0,
1070,0.99,0,0,
1071,0.98,0,0,
1072,0.97,0,0,
1073,0.95,0,0,
1074,0.92,0,0,
1075,0.89,0,0,
1076,0.85,0,0,
1077,0.81,0,0,
1078,0.77,0,0,
1079,0.72,0,0,
1080,0.66,0,0,
1081,0.61,0,0,
1082,0.55,0,0,
1083,0.48,0,0,
1084,0.42,0,0,
1085,0.35,0,0,
1086,0.28,0,0,
1087,0.2,0,0,
1088,0.13,0,0,
1089,0.06,0,0,
1090,-0.02,0,0,
1091,-0.09,0,0,
1092,-0.17,0,0,
1093,-0.24,0,0,
1094,-0.32,0,0,
1095,-0.39,0,0,
1096,-0.46,0,0,
1097,-0.52,0,0,
1098,-0.58,0,0,
1099,-0.64,0,0,
1100,-0.7,0,0,
1101,-0.75,0,0,
1102,-0.8,0,0,
1103,-0.84,0,0,
1104,-0.88,0,0,
1105,-0.91,0,0,
1106,-0.94,0,0,
1107,-0.96,0,0,
1108,-0.98,0,0,
1109,-0.99,0,0,
1110,-1,0,0,
1111,-1,0,0,
1112,-0.99,0,0,
1113,-0.98,0,0,
1114,-0.97,0,0,
1115,-0.94,0,0,
1116,-0.92,0,0,
1117,-0.88,0,0,
1118,-0.85,0,0,
1119,-0.8,0,0,
1120,-0.76,0,0,
1121,-0.71,0,0,
1122,-0.65,0,0,
1123,-0.59,0,0,
1124,-0.53,0,0,
1125,-0.46,0,0,
1126,-0.39,0,0,
1127,-0.32,0,0,
1128,-0.25,0,0,
1129,-0.18,0,0,
1130,-0.1,0,0,
1131,-0.03,0,0,
1132,0.05,0,0,
1133,0.12,0,0,
1134,0.2,254,-2,
1135,0.27,254,-2,
1136,0.34,254,-2,
1137,0.41,255,-1,
1138,0.48,255,-1,
1139,0.55,255,-1,
1140,0.61,0,0,
1141,0.67,0,0,
1142,0.72,0,0,
1143,0.77,0,0,
1144,0.82,0,0,
1145,0.86,0,0,
1146,0.89,0,0,
