Sample no,sin(x),Inclinometer Y,Inclinometer Y (-256; 256)
201,,252,-4
202,,252,-4
203,,252,-4
204,,252,-4
205,,252,-4
206,,252,-4
207,,252,-4
208,,252,-4
209,,252,-4
210,,252,-4
211,,252,-4
212,,252,-4
213,,252,-4
214,,252,-4
215,,252,-4
216,,252,-4
217,,252,-4
218,,252,-4
219,,252,-4
220,,252,-4
221,,252,-4
222,,252,-4
223,,252,-4
224,,252,-4
225,,252,-4
226,,252,-4
227,,252,-4
228,,252,-4
229,,252,-4
230,,252,-4
231,,252,-4
232,,252,-4
233,,252,-4
234,,252,-4
235,,252,-4
236,,252,-4
237,,252,-4
238,,252,-4
239,,252,-4
240,,252,-4
241,,252,-4
242,,252,-4
243,,252,-4
244,,252,-4
245,,252,-4
246,,252,-4
247,,252,-4
248,,252,-4
249,,252,-4
250,,252,-4
251,,252,-4
252,,252,-4
253,,252,-4
254,,252,-4
255,,252,-4
256,,252,-4
257,,252,-4
258,,252,-4
259,,252,-4
260,,252,-4
261,,252,-4
262,,252,-4
263,,252,-4
264,,252,-4
265,,252,-4
266,,252,-4
267,,252,-4
268,,252,-4
269,,252,-4
270,,252,-4
271,,252,-4
272,,252,-4
273,,252,-4
274,,252,-4
275,,252,-4
276,,252,-4
277,,252,-4
278,,252,-4
279,,252,-4
280,,252,-4
281,,252,-4
282,,252,-4
283,,252,-4
284,,252,-4
285,,252,-4
286,,252,-4
287,,252,-4
288,,252,-4
289,,252,-4
290,,252,-4
291,,252,-4
292,,252,-4
293,,252,-4
294,,252,-4
295,,252,-4
296,,252,-4
297,,252,-4
298,,252,-4
299,,252,-4
300,,252,-4
301,,252,-4
302,,252,-4
303,,252,-4
304,,252,-4
305,,252,-4
306,,252,-4
307,,252,-4
308,,252,-4
309,,252,-4
310,,252,-4
311,,252,-4
312,,252,-4
313,,252,-4
314,,252,-4
315,,252,-4
316,,252,-4
317,,252,-4
318,,252,-4
319,,252,-4
320,,252,-4
321,,252,-4
322,,252,-4
323,,252,-4
324,,252,-4
325,,252,-4
326,,252,-4
327,,252,-4
328,,252,-4
329,,252,-4
330,,252,-4
331,,252,-4
332,,252,-4
333,,252,-4
334,,252,-4
335,,252,-4
336,,252,-4
337,,252,-4
338,,252,-4
339,,252,-4
340,,252,-4
341,,252,-4
342,,252,-4
343,,252,-4
344,,252,-4
345,,252,-4
346,,252,-4
347,,252,-4
348,,246,-10
349,,246,-10
350,,246,-10
351,,247,-9
352,,247,-9
353,,248,-8
354,,248,-8
355,,248,-8
356,,248,-8
357,,248,-8
358,,248,-8
359,,248,-8
360,,248,-8
361,,248,-8
362,,248,-8
363,,248,-8
364,,248,-8
365,,248,-8
366,,248,-8
367,,248,-8
368,,248,-8
369,,248,-8
370,,248,-8
371,,248,-8
372,,248,-8
373,,248,-8
374,,248,-8
375,,248,-8
376,,248,-8
377,,248,-8
378,,248,-8
379,,248,-8
380,,248,-8
381,,248,-8
382,,248,-8
383,,248,-8
384,,248,-8
385,,248,-8
386,,248,-8
387,,248,-8
388,,248,-8
389,,248,-8
390,,248,-8
391,,248,-8
392,,248,-8
393,,248,-8
394,,248,-8
395,,248,-8
396,,248,-8
397,,248,-8
398,,248,-8
399,,248,-8
400,,248,-8
401,,248,-8
402,,248,-8
403,,248,-8
404,,248,-8
405,,248,-8
406,,248,-8
407,,248,-8
408,,248,-8
409,,248,-8
410,,248,-8
411,,248,-8
412,,248,-8
413,,248,-8
414,,248,-8
415,,248,-8
416,,248,-8
417,,248,-8
418,,248,-8
419,,248,-8
420,,248,-8
421,,248,-8
422,,248,-8
423,,248,-8
424,,248,-8
425,,248,-8
426,,248,-8
427,,248,-8
428,,248,-8
429,,248,-8
430,,248,-8
431,,248,-8
432,,248,-8
433,,248,-8
434,,248,-8
435,,248,-8
436,,248,-8
437,,248,-8
438,,248,-8
439,,248,-8
440,,248,-8
441,,248,-8
442,,248,-8
443,,248,-8
444,,248,-8
445,,248,-8
446,,248,-8
447,,248,-8
448,,248,-8
449,,248,-8
450,,248,-8
451,,248,-8
452,,248,-8
453,,248,-8
454,,248,-8
455,,248,-8
456,,248,-8
457,,248,-8
458,,248,-8
459,,248,-8
460,,248,-8
461,,248,-8
462,,248,-8
463,,248,-8
464,,248,-8
465,,248,-8
466,,248,-8
467,,248,-8
468,,248,-8
469,,248,-8
470,,248,-8
471,,248,-8
472,,248,-8
473,,248,-8
474,,248,-8
475,,248,-8
476,,248,-8
477,,248,-8
478,,248,-8
479,,248,-8
480,,248,-8
481,,248,-8
482,,248,-8
483,,248,-8
484,,248,-8
485,,248,-8
486,,248,-8
487,,248,-8
488,,248,-8
489,,248,-8
490,,248,-8
491,,248,-8
492,,248,-8
493,,248,-8
494,,248,-8
495,,248,-8
496,,248,-8
497,,248,-8
498,,248,-8
499,,248,-8
500,,248,-8
501,,248,-8
502,,248,-8
503,,248,-8
504,,248,-8
505,,248,-8
506,,248,-8
507,,248,-8
508,,5,5
509,,4,4
510,,4,4
511,,3,3
512,,2,2
513,,2,2
514,,1,1
515,,0,0
516,,0,0
517,,0,0
518,,0,0
519,,255,-1
520,,254,-2
521,,254,-2
522,,253,-3
523,,253,-3
524,,252,-4
525,,252,-4
526,,251,-5
527,,251,-5
528,,251,-5
529,,250,-6
530,,250,-6
531,,250,-6
532,,250,-6
533,,250,-6
534,,250,-6
535,,250,-6
536,,250,-6
537,,250,-6
538,,250,-6
539,,250,-6
540,,250,-6
541,,250,-6
542,,250,-6
543,,250,-6
544,,250,-6
545,,250,-6
546,,250,-6
547,,250,-6
548,,250,-6
549,,250,-6
550,,250,-6
551,,250,-6
552,,250,-6
553,,250,-6
554,,250,-6
555,,250,-6
556,,250,-6
557,,250,-6
558,,250,-6
559,,250,-6
560,,250,-6
561,,250,-6
562,,250,-6
563,,250,-6
564,,250,-6
565,,250,-6
566,,250,-6
567,,250,-6
568,,250,-6
569,,250,-6
570,,250,-6
571,,250,-6
572,,250,-6
573,,250,-6
574,,250,-6
575,,250,-6
576,,250,-6
577,,250,-6
578,,250,-6
579,,250,-6
580,,250,-6
581,,250,-6
582,,250,-6
583,,250,-6
584,,250,-6
585,,250,-6
586,,250,-6
587,,250,-6
588,,250,-6
589,,250,-6
590,,250,-6
591,,250,-6
592,,250,-6
593,,250,-6
594,,250,-6
595,,250,-6
596,,250,-6
597,,250,-6
598,,250,-6
599,,250,-6
600,,250,-6
601,,250,-6
602,,250,-6
603,,250,-6
604,,250,-6
605,,250,-6
606,,250,-6
607,,250,-6
608,,250,-6
609,,250,-6
610,,250,-6
611,,250,-6
612,,250,-6
613,,250,-6
614,,250,-6
615,,250,-6
616,,250,-6
617,,250,-6
618,,250,-6
619,,250,-6
620,,250,-6
621,,250,-6
622,,250,-6
623,,250,-6
624,,250,-6
625,,250,-6
626,,250,-6
627,,250,-6
628,,250,-6
629,,250,-6
630,,250,-6
631,,250,-6
632,,250,-6
633,,250,-6
634,,250,-6
635,,250,-6
636,,250,-6
637,,250,-6
638,,250,-6
639,,250,-6
640,,250,-6
641,,250,-6
642,,250,-6
643,,250,-6
644,,250,-6
645,,250,-6
646,,250,-6
647,,250,-6
648,,250,-6
649,,250,-6
650,,250,-6
651,,250,-6
652,,250,-6
653,,250,-6
654,,250,-6
655,,250,-6
656,,250,-6
657,,250,-6
658,,250,-6
659,,250,-6
660,,250,-6
661,,250,-6
662,,250,-6
663,,250,-6
664,,250,-6
665,,250,-6
666,,250,-6
667,,250,-6
668,,250,-6
669,,250,-6
670,,250,-6
671,,250,-6
672,,250,-6
673,,250,-6
674,,250,-6
675,,250,-6
676,,250,-6
677,,250,-6
678,,250,-6
679,,249,-7
680,,250,-6
681,,250,-6
682,,250,-6
683,,251,-5
684,,251,-5
685,,251,-5
686,,252,-4
687,,252,-4
688,,252,-4
689,,253,-3
690,,253,-3
691,,253,-3
692,,254,-2
693,,254,-2
694,,254,-2
695,,255,-1
696,,255,-1
697,,255,-1
698,,255,-1
699,,255,-1
700,,0,0
701,,0,0
702,,0,0
703,,0,0
704,,0,0
705,,0,0
706,,0,0
707,,0,0
708,,0,0
709,,255,-1
710,,255,-1
711,,255,-1
712,,255,-1
713,,254,-2
714,,254,-2
715,,254,-2
716,,254,-2
717,,253,-3
718,,253,-3
719,,253,-3
720,,253,-3
721,,252,-4
722,,252,-4
723,,252,-4
724,,252,-4
725,,252,-4
726,,251,-5
727,,251,-5
728,,251,-5
729,,251,-5
730,,251,-5
731,,251,-5
732,,251,-5
733,,251,-5
734,,251,-5
735,,252,-4
736,,252,-4
737,,252,-4
738,,252,-4
739,,253,-3
740,,253,-3
741,,253,-3
742,,254,-2
743,,254,-2
744,,254,-2
745,,255,-1
746,,255,-1
747,,0,0
748,,0,0
749,,0,0
750,,0,0
751,,1,1
752,,1,1
753,,1,1
754,,2,2
755,,2,2
756,,2,2
757,,2,2
758,,3,3
759,,3,3
760,,3,3
761,,3,3
762,,3,3
763,,3,3
764,,3,3
765,,2,2
766,,2,2
767,,2,2
768,,2,2
769,,1,1
770,,1,1
771,,1,1
772,,1,1
773,,0,0
774,,0,0
775,,0,0
776,,0,0
777,,0,0
778,,255,-1
779,,255,-1
780,,255,-1
781,,254,-2
782,,254,-2
783,,253,-3
784,,253,-3
785,,253,-3
786,,252,-4
787,,252,-4
788,,252,-4
789,,252,-4
790,,251,-5
791,,251,-5
792,,251,-5
793,,251,-5
794,,250,-6
795,,250,-6
796,,250,-6
797,,250,-6
798,,250,-6
799,,250,-6
800,,249,-7
801,,249,-7
802,,249,-7
803,,249,-7
804,,249,-7
805,,249,-7
806,,249,-7
807,,249,-7
808,,249,-7
809,,249,-7
810,,249,-7
811,,249,-7
812,,249,-7
813,,249,-7
814,,249,-7
815,,249,-7
816,,250,-6
817,,250,-6
818,,250,-6
819,,251,-5
820,,251,-5
821,,251,-5
822,,252,-4
823,,252,-4
824,,253,-3
825,,253,-3
826,,254,-2
827,,254,-2
828,,255,-1
829,,255,-1
830,,0,0
831,,0,0
832,,0,0
833,,1,1
834,,1,1
835,,2,2
836,,2,2
837,,3,3
838,,3,3
839,,4,4
840,,4,4
841,,5,5
842,,5,5
843,,5,5
844,,5,5
845,,6,6
846,,6,6
847,,6,6
848,,6,6
849,,6,6
850,,5,5
851,,5,5
852,,5,5
853,,5,5
854,,4,4
855,,4,4
856,,4,4
857,,3,3
858,,2,2
859,,2,2
860,,2,2
861,,1,1
862,,0,0
863,,0,0
864,,0,0
865,,0,0
866,,0,0
867,,255,-1
868,,255,-1
869,,254,-2
870,,254,-2
871,,253,-3
872,,253,-3
873,,252,-4
874,,252,-4
875,,251,-5
876,,251,-5
877,,251,-5
878,,251,-5
879,,250,-6
880,,250,-6
881,,250,-6
882,,250,-6
883,,250,-6
884,,250,-6
885,,250,-6
886,,250,-6
887,,250,-6
888,,250,-6
889,,250,-6
890,,251,-5
891,,251,-5
892,,251,-5
893,,252,-4
894,,252,-4
895,,253,-3
896,,253,-3
897,,253,-3
898,,254,-2
899,,255,-1
900,,255,-1
901,,255,-1
902,,0,0
903,,0,0
904,,0,0
905,,0,0
906,,0,0
907,,1,1
908,,1,1
909,,1,1
910,,2,2
911,,2,2
912,,2,2
913,,2,2
914,,2,2
915,,2,2
916,,2,2
917,,2,2
918,,2,2
919,,2,2
920,,2,2
921,,2,2
922,,2,2
923,,1,1
924,,1,1
925,,1,1
926,,0,0
927,,0,0
928,,0,0
929,,0,0
930,,0,0
931,,255,-1
932,,255,-1
933,,254,-2
934,,254,-2
935,,254,-2
936,,254,-2
937,,253,-3
938,,253,-3
939,,253,-3
940,,252,-4
941,,252,-4
942,,252,-4
943,,252,-4
944,,252,-4
945,,251,-5
946,,251,-5
947,,251,-5
948,,251,-5
949,,251,-5
950,,251,-5
951,,251,-5
952,,251,-5
953,,251,-5
954,,251,-5
955,,251,-5
956,,251,-5
957,,252,-4
958,,252,-4
959,,252,-4
960,,252,-4
961,,252,-4
962,,252,-4
963,,252,-4
964,,252,-4
965,,253,-3
966,,253,-3
967,,253,-3
968,,253,-3
969,,253,-3
970,,253,-3
971,,254,-2
972,,254,-2
973,,254,-2
974,,254,-2
975,,254,-2
976,,254,-2
977,,254,-2
978,,254,-2
979,,255,-1
980,,255,-1
981,,255,-1
982,,255,-1
983,,255,-1
984,,255,-1
985,,255,-1
986,,255,-1
987,,255,-1
988,,255,-1
989,,255,-1
990,,255,-1
991,,255,-1
992,,255,-1
993,,254,-2
994,,254,-2
995,,254,-2
996,,254,-2
997,,254,-2
998,,254,-2
999,,254,-2
1000,,254,-2
1001,,254,-2
1002,,254,-2
1003,,254,-2
1004,,254,-2
1005,,254,-2
1006,,254,-2
1007,,254,-2
1008,,254,-2
1009,,254,-2
1010,,254,-2
1011,,254,-2
1012,,254,-2
1013,,254,-2
1014,,254,-2
1015,,254,-2
1016,,254,-2
1017,,254,-2
1018,,254,-2
1019,,254,-2
1020,,254,-2
1021,,254,-2
1022,,254,-2
1023,,254,-2
1024,,254,-2
1025,,254,-2
1026,,254,-2
1027,,254,-2
1028,,254,-2
1029,,254,-2
1030,,254,-2
1031,,254,-2
1032,,254,-2
1033,,254,-2
1034,,254,-2
1035,,254,-2
1036,,254,-2
1037,,254,-2
1038,,254,-2
1039,,254,-2
1040,,254,-2
1041,,254,-2
1042,,254,-2
1043,,254,-2
1044,,254,-2
1045,,254,-2
1046,,254,-2
1047,,254,-2
1048,,254,-2
1049,,254,-2
1050,,254,-2
1051,,253,-3
1052,,253,-3
1053,,253,-3
1054,,253,-3
1055,,253,-3
1056,,253,-3
1057,,252,-4
1058,,252,-4
1059,,252,-4
1060,,252,-4
1061,,252,-4
1062,,252,-4
1063,,251,-5
1064,,251,-5
1065,,251,-5
1066,,251,-5
1067,,251,-5
1068,,251,-5
1069,,251,-5
1070,,251,-5
1071,,251,-5
1072,,251,-5
1073,,251,-5
1074,,251,-5
1075,,251,-5
1076,,251,-5
1077,,252,-4
1078,,252,-4
1079,,252,-4
1080,,252,-4
1081,,253,-3
1082,,253,-3
1083,,253,-3
1084,,254,-2
1085,,254,-2
1086,,254,-2
1087,,255,-1
1088,,255,-1
1089,,255,-1
1090,,255,-1
1091,,255,-1
1092,,255,-1
1093,,255,-1
1094,,255,-1
1095,,255,-1
1096,,255,-1
1097,,255,-1
1098,,255,-1
1099,,255,-1
1100,,255,-1
1101,,255,-1
1102,,254,-2
1103,,254,-2
1104,,254,-2
1105,,254,-2
1106,,254,-2
1107,,253,-3
1108,,253,-3
1109,,253,-3
1110,,253,-3
1111,,252,-4
1112,,252,-4
1113,,252,-4
1114,,252,-4
1115,,252,-4
1116,,252,-4
1117,,252,-4
1118,,252,-4
1119,,252,-4
1120,,252,-4
1121,,253,-3
1122,,253,-3
1123,,253,-3
1124,,254,-2
1125,,254,-2
1126,,254,-2
1127,,255,-1
1128,,255,-1
1129,,255,-1
1130,,0,0
1131,,0,0
1132,,0,0
1133,,0,0
1134,,0,0
1135,,0,0
1136,,0,0
1137,,1,1
1138,,1,1
1139,,1,1
1140,,1,1
1141,,1,1
1142,,1,1
1143,,1,1
1144,,1,1
1145,,1,1
1146,,1,1
1147,,1,1
1148,,1,1
1149,,1,1
1150,,1,1
1151,,0,0
1152,,0,0
1153,,0,0
1154,,0,0
1155,,0,0
1156,,0,0
1157,,0,0
1158,,255,-1
1159,,255,-1
1160,,255,-1
1161,,254,-2
1162,,254,-2
1163,,254,-2
1164,,253,-3
1165,,253,-3
1166,,252,-4
1167,,252,-4
1168,,252,-4
1169,,251,-5
1170,,251,-5
1171,,251,-5
1172,,250,-6
1173,,250,-6
1174,,250,-6
1175,,250,-6
1176,,249,-7
1177,,249,-7
1178,,249,-7
1179,,249,-7
1180,,249,-7
1181,,249,-7
1182,,249,-7
1183,,249,-7
1184,,249,-7
1185,,249,-7
1186,,249,-7
1187,,249,-7
1188,,249,-7
1189,,249,-7
1190,,249,-7
1191,,250,-6
1192,,250,-6
1193,,250,-6
1194,,250,-6
1195,,250,-6
1196,,250,-6
1197,,250,-6
1198,,250,-6
1199,,250,-6
1200,,250,-6
1201,,250,-6
1202,,250,-6
1203,,250,-6
1204,,250,-6
1205,,250,-6
1206,,250,-6
1207,,250,-6
1208,,250,-6
1209,,250,-6
1210,,250,-6
1211,,250,-6
1212,,250,-6
1213,,250,-6
1214,,250,-6
1215,,250,-6
1216,,250,-6
1217,,250,-6
1218,,250,-6
1219,,250,-6
1220,,250,-6
1221,,250,-6
1222,,250,-6
1223,,251,-5
1224,,251,-5
1225,,251,-5
1226,,251,-5
1227,,251,-5
1228,,251,-5
1229,,251,-5
1230,,251,-5
1231,,251,-5
1232,,252,-4
1233,,252,-4
1234,,252,-4
1235,,252,-4
1236,,252,-4
1237,,252,-4
1238,,252,-4
1239,,252,-4
1240,,252,-4
1241,,252,-4
1242,,252,-4
1243,,253,-3
1244,,253,-3
1245,,253,-3
1246,,253,-3
1247,,253,-3
1248,,253,-3
1249,,253,-3
1250,,253,-3
1251,,253,-3
1252,,253,-3
1253,,253,-3
1254,,253,-3
1255,,253,-3
1256,,254,-2
1257,,254,-2
1258,,254,-2
1259,,254,-2
1260,,254,-2
1261,,254,-2
1262,,254,-2
1263,,254,-2
1264,,254,-2
1265,,254,-2
1266,,254,-2
1267,,254,-2
1268,,253,-3
1269,,253,-3
1270,,253,-3
1271,,253,-3
1272,,253,-3
1273,,253,-3
1274,,252,-4
1275,,252,-4
1276,,252,-4
1277,,252,-4
1278,,252,-4
1279,,252,-4
1280,,251,-5
1281,,251,-5
1282,,251,-5
1283,,251,-5
1284,,251,-5
1285,,251,-5
1286,,251,-5
1287,,251,-5
1288,,251,-5
1289,,250,-6
1290,,250,-6
1291,,250,-6
1292,,250,-6
1293,,250,-6
1294,,250,-6
1295,,250,-6
1296,,249,-7
1297,,249,-7
1298,,249,-7
1299,,249,-7
1300,,249,-7
1301,,249,-7
1302,,249,-7
1303,,249,-7
1304,,248,-8
1305,,248,-8
1306,,248,-8
1307,,248,-8
1308,,248,-8
1309,,248,-8
1310,,248,-8
1311,,247,-9
1312,,247,-9
1313,,247,-9
1314,,247,-9
1315,,247,-9
1316,,248,-8
1317,,248,-8
1318,,248,-8
1319,,248,-8
1320,,248,-8
1321,,248,-8
1322,,248,-8
1323,,248,-8
1324,,249,-7
1325,,249,-7
1326,,249,-7
1327,,249,-7
1328,,250,-6
1329,,250,-6
1330,,250,-6
1331,,250,-6
1332,,251,-5
1333,,251,-5
1334,,251,-5
1335,,251,-5
1336,,252,-4
1337,,252,-4
1338,,252,-4
1339,,252,-4
1340,,252,-4
1341,,253,-3
1342,,253,-3
1343,,253,-3
1344,,253,-3
1345,,253,-3
1346,,253,-3
1347,,253,-3
1348,,253,-3
1349,,253,-3
1350,,252,-4
1351,,252,-4
1352,,252,-4
1353,,252,-4
1354,,252,-4
1355,,252,-4
1356,,252,-4
1357,,251,-5
1358,,251,-5
1359,,251,-5
1360,,251,-5
1361,,251,-5
1362,,251,-5
1363,,250,-6
1364,,250,-6
1365,,250,-6
1366,,250,-6
1367,,250,-6
1368,,249,-7
1369,,249,-7
1370,,249,-7
1371,,249,-7
1372,,249,-7
1373,,249,-7
1374,,249,-7
1375,,249,-7
1376,,250,-6
1377,,250,-6
1378,,250,-6
1379,,250,-6
1380,,250,-6
1381,,250,-6
1382,,250,-6
1383,,251,-5
1384,,251,-5
1385,,251,-5
1386,,251,-5
1387,,251,-5
1388,,252,-4
1389,,252,-4
1390,,252,-4
1391,,252,-4
1392,,252,-4
1393,,253,-3
1394,,253,-3
1395,,253,-3
1396,,253,-3
1397,,253,-3
1398,,253,-3
1399,,253,-3
1400,,253,-3
1401,,253,-3
1402,,253,-3
1403,,253,-3
1404,,253,-3
1405,,253,-3
1406,,252,-4
1407,,252,-4
1408,,252,-4
1409,,252,-4
1410,,252,-4
1411,,252,-4
1412,,251,-5
1413,,251,-5
1414,,251,-5
1415,,251,-5
1416,,250,-6
1417,,250,-6
1418,,250,-6
1419,,250,-6
1420,,249,-7
1421,,249,-7
1422,,249,-7
1423,,249,-7
1424,,248,-8
1425,,248,-8
1426,,248,-8
1427,,248,-8
1428,,247,-9
1429,,247,-9
1430,,247,-9
1431,,246,-10
1432,,246,-10
1433,,246,-10
1434,,246,-10
1435,,246,-10
1436,,245,-11
1437,,245,-11
1438,,245,-11
1439,,245,-11
1440,,245,-11
1441,,245,-11
1442,,245,-11
1443,,245,-11
1444,,245,-11
1445,,245,-11
1446,,245,-11
1447,,246,-10
1448,,246,-10
1449,,246,-10
1450,,246,-10
1451,,246,-10
1452,,247,-9
1453,,247,-9
1454,,247,-9
1455,,247,-9
1456,,248,-8
1457,,248,-8
1458,,248,-8
1459,,248,-8
1460,,249,-7
1461,,249,-7
1462,,249,-7
1463,,249,-7
1464,,249,-7
1465,,250,-6
1466,,250,-6
1467,,250,-6
1468,,250,-6
1469,,250,-6
1470,,250,-6
1471,,250,-6
1472,,250,-6
1473,,250,-6
1474,,250,-6
1475,,250,-6
1476,,249,-7
1477,,249,-7
1478,,249,-7
1479,,249,-7
1480,,249,-7
1481,,249,-7
1482,,248,-8
1483,,248,-8
1484,,248,-8
1485,,248,-8
1486,,248,-8
1487,,248,-8
1488,,247,-9
1489,,247,-9
1490,,247,-9
1491,,247,-9
1492,,247,-9
1493,,247,-9
1494,,246,-10
1495,,246,-10
1496,,246,-10
1497,,246,-10
1498,,246,-10
1499,,246,-10
1500,,246,-10
1501,,246,-10
1502,,246,-10
1503,,246,-10
1504,,247,-9
1505,,247,-9
1506,,247,-9
1507,,247,-9
1508,,247,-9
1509,,247,-9
1510,,248,-8
1511,,248,-8
1512,,248,-8
1513,,248,-8
1514,,248,-8
1515,,249,-7
1516,,249,-7
1517,,249,-7
1518,,249,-7
1519,,249,-7
1520,,250,-6
1521,,250,-6
1522,,250,-6
1523,,250,-6
1524,,250,-6
1525,,250,-6
1526,,250,-6
1527,,250,-6
1528,,250,-6
1529,,250,-6
1530,,250,-6
1531,,250,-6
1532,,250,-6
1533,,250,-6
1534,,250,-6
1535,,250,-6
1536,,250,-6
1537,,249,-7
1538,,249,-7
1539,,249,-7
1540,,249,-7
1541,,249,-7
1542,,249,-7
1543,,249,-7
1544,,248,-8
1545,,248,-8
1546,,248,-8
1547,,248,-8
1548,,248,-8
1549,,248,-8
1550,,247,-9
1551,,247,-9
1552,,247,-9
1553,,247,-9
1554,,247,-9
1555,,247,-9
1556,,247,-9
1557,,247,-9
1558,,247,-9
1559,,247,-9
1560,,247,-9
1561,,247,-9
1562,,248,-8
1563,,248,-8
1564,,248,-8
1565,,248,-8
1566,,248,-8
1567,,248,-8
1568,,249,-7
1569,,249,-7
1570,,249,-7
1571,,250,-6
1572,,250,-6
1573,,250,-6
1574,,251,-5
1575,,251,-5
1576,,251,-5
1577,,251,-5
1578,,251,-5
1579,,252,-4
1580,,252,-4
1581,,252,-4
1582,,252,-4
1583,,252,-4
1584,,252,-4
1585,,252,-4
1586,,252,-4
1587,,252,-4
1588,,251,-5
1589,,251,-5
1590,,251,-5
1591,,251,-5
1592,,251,-5
1593,,250,-6
1594,,250,-6
1595,,250,-6
1596,,250,-6
1597,,250,-6
1598,,249,-7
1599,,249,-7
1600,,249,-7
1601,,249,-7
1602,,249,-7
1603,,249,-7
1604,,249,-7
1605,,248,-8
1606,,248,-8
1607,,248,-8
1608,,248,-8
1609,,248,-8
1610,,248,-8
1611,,248,-8
1612,,248,-8
1613,,248,-8
1614,,248,-8
1615,,248,-8
1616,,248,-8
1617,,248,-8
1618,,248,-8
1619,,248,-8
1620,,249,-7
1621,,249,-7
1622,,249,-7
1623,,249,-7
1624,,249,-7
1625,,249,-7
1626,,250,-6
1627,,250,-6
1628,,250,-6
1629,,250,-6
1630,,250,-6
1631,,250,-6
1632,,251,-5
1633,,251,-5
1634,,251,-5
1635,,251,-5
1636,,251,-5
1637,,251,-5
1638,,251,-5
1639,,251,-5
1640,,252,-4
1641,,252,-4
1642,,252,-4
1643,,252,-4
1644,,252,-4
1645,,252,-4
1646,,252,-4
1647,,252,-4
1648,,252,-4
1649,,252,-4
1650,,252,-4
1651,,252,-4
1652,,252,-4
1653,,252,-4
1654,,252,-4
1655,,251,-5
1656,,251,-5
1657,,251,-5
1658,,251,-5
1659,,251,-5
1660,,251,-5
1661,,251,-5
1662,,251,-5
1663,,250,-6
1664,,250,-6
1665,,250,-6
1666,,250,-6
1667,,250,-6
1668,,250,-6
1669,,250,-6
1670,,250,-6
1671,,250,-6
1672,,250,-6
1673,,250,-6
1674,,249,-7
1675,,249,-7
1676,,249,-7
1677,,249,-7
1678,,249,-7
1679,,249,-7
1680,,249,-7
1681,,249,-7
1682,,249,-7
1683,,249,-7
1684,,249,-7
1685,,249,-7
1686,,249,-7
1687,,249,-7
1688,,249,-7
1689,,249,-7
1690,,249,-7
1691,,249,-7
